standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-1682-2023,IEEE 1682-2023,"IEEE Standard for Qualifying Fiber Optic Cables, Connections, and Optical Fiber Splices for Use in Safety Systems in Nuclear Power Generating Stations",IEEE,standard,International / North America,cable systems and insulated conductors - Nuclear Cable Systems,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1682-2023.",https://standards.ieee.org/ieee/1682/7752,,IEEE SA page status: Active Standard. Published: 2023-12-15. IEEE record number: 7752.
IEEE-1717-2024,IEEE 1717-2024,"IEEE Standard for Testing Fire-Resistive, Circuit Integrity Cables and Cable Systems Using a Hydrocarbon Pool Fire Test Protocol",IEEE,standard,International / North America,cable systems and insulated conductors - Fire Performance and Protection,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1717-2024.",https://standards.ieee.org/ieee/1717/7506,,IEEE SA page status: Active Standard. Published: 2024-08-15. IEEE record number: 7506.
IEEE-1816-2024,IEEE 1816-2024,IEEE Guide for Preparation Techniques of Shielded Cables Rated 2.5 kV through 46 kV and the Installation of Mating Accessories,IEEE,guide,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 1816-2024.",https://standards.ieee.org/ieee/1816/7606,,IEEE SA page status: Active Standard. Published: 2025-04-04. IEEE record number: 7606.
IEEE-2780-2026,IEEE 2780-2026,IEEE Approved Draft Standard for Insulation - Piercing Connectors for Insulated Cables Rated up to 12 kV,IEEE,standard,International / North America,cable systems and insulated conductors - Terminations Joints and Accessories,2026,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 2780-2026.",https://standards.ieee.org/ieee/2780/12023,,IEEE SA page status: Active Standard. IEEE record number: 12023.
IEEE-2789-2025,IEEE 2789-2025,IEEE Guide for Selection and Application of Cables Used in Enclosed Transit Infrastructure,IEEE,guide,International / North America,cable systems and insulated conductors - Design Installation and Application,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 2789-2025.",https://standards.ieee.org/ieee/2789/11172,,IEEE SA page status: Active Standard. Published: 2025-10-03. IEEE record number: 11172.
IEEE-3150-2025,IEEE 3150-2025,IEEE Guide for Testing the Semi-Conductive Water-Blocking Tape in Cross-Linked Polyethylene Insulated Alternating-Current Power Cables,IEEE,guide,International / North America,cable systems and insulated conductors - Testing Diagnostics and Condition Assessment,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Cable Systems and Insulated Conductors metadata record for power cable systems, insulated conductors, joints, terminations, accessories, field testing, installation, fire performance, and condition assessment; this record points to the official IEEE SA page for IEEE 3150-2025.",https://standards.ieee.org/ieee/3150/10848,,IEEE SA page status: Active Standard. Published: 2025-08-27. IEEE record number: 10848.
IEEE-605-2023,IEEE 605-2023,IEEE Guide for Bus Design in Air Insulated Substations,IEEE,guide,International / North America,substation design and operations - Bus Design and Buswork,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Substations metadata record for electric power substation design, construction, operation, safety, environmental compatibility, fire protection, physical security, oil containment, bus design, seismic design, HVDC converter stations, auxiliary systems, and lightning shielding; this record points to the official IEEE SA page for IEEE 605-2023.",https://standards.ieee.org/ieee/605/5908,,IEEE SA page status: Active Standard. Published: 2024-07-24. IEEE record number: 5908.
IEEE-693-2018,IEEE 693-2018,IEEE Recommended Practice for Seismic Design of Substations,IEEE,recommended_practice,International / North America,substation design and operations - Seismic Design and Equipment Qualification,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Substations metadata record for electric power substation design, construction, operation, safety, environmental compatibility, fire protection, physical security, oil containment, bus design, seismic design, HVDC converter stations, auxiliary systems, and lightning shielding; this record points to the official IEEE SA page for IEEE 693-2018.",https://standards.ieee.org/ieee/693/4996,,IEEE SA page status: Active Standard. Published: 2019-04-10. IEEE record number: 4996.
IEEE-693A-2024,IEEE 693a-2024,"IEEE Recommended Practice for Seismic Design of Substations Amendment 1: Alterations of Transformers and Select Appendages, Surge Arresters, Response Spectra, Time Histories, and Their Qualification Methodologies",IEEE,amendment,International / North America,substation design and operations - Seismic Design and Equipment Qualification,2024,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Substations metadata record for electric power substation design, construction, operation, safety, environmental compatibility, fire protection, physical security, oil containment, bus design, seismic design, HVDC converter stations, auxiliary systems, and lightning shielding; this record points to the official IEEE SA page for IEEE 693a-2024.",https://standards.ieee.org/ieee/693a/10828,,IEEE SA page status: Active Standard. Published: 2024-12-19. IEEE record number: 10828.
IEEE-979-2025,IEEE 979-2025,IEEE Guide for Substation Fire Protection,IEEE,guide,International / North America,substation design and operations - Fire Protection,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Substations metadata record for electric power substation design, construction, operation, safety, environmental compatibility, fire protection, physical security, oil containment, bus design, seismic design, HVDC converter stations, auxiliary systems, and lightning shielding; this record points to the official IEEE SA page for IEEE 979-2025.",https://standards.ieee.org/ieee/979/7242,,IEEE SA page status: Active Standard. Published: 2026-04-10. IEEE record number: 7242.
